附表,二轮状态,材料ID,来源数据,书家,书体/可能书体,quote,page_no,source_file,原文命中,证据等级,门禁,第二轮动作,进入主表建议,问题/隐患,备注,对应原高置信记录
附表D｜非风格/品级目录保留,不入主表,BM-0097,06_宽口径未入高置信,水平评价,,元常隶行入神，八分、草入妙。,190,page_190.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0100,06_宽口径未入高置信,水平评价,行,其行书则羲之、献之之亚，草则卫、索之下，八分则有《魏受禅碑》，称为最。,190,page_190.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0101,06_宽口径未入高置信,水平评价,,元常隶行入神，八分、草入妙。,190,page_190.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0102,06_宽口径未入高置信,水平评价,草,其行书则羲之、献之之亚，草则卫、索之下，八分则有《魏受禅碑》，称为最。,190,page_190.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0103,06_宽口径未入高置信,水平评价,,元常隶行入神，八分、草入妙。,190,page_190.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0076,06_宽口径未入高置信,品级,,时人云：精熟至极，索不及张；妙有余姿，张不及索。,191,page_191.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0077,06_宽口径未入高置信,姿态,,章草入神，八分、草入妙。,191,page_191.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0081,06_宽口径未入高置信,水平评价,行,章草入神，小篆、隶、行、草入妙。,191,page_191.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0084,06_宽口径未入高置信,水平评价,草,善诸书，引索靖为尚书郎，号一台二妙。时议放手流便过索，而法则不如之。,191,page_191.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0086,06_宽口径未入高置信,比较,,章草入神，小篆、隶、行、草入妙。,191,page_191.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0117,06_宽口径未入高置信,水平评价,,隶、行、草书、章草、飞白俱入神，八分入妙。,192,page_192.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0127,06_宽口径未入高置信,风神,,隶、行、草书、章草、飞白俱入神，八分入妙。,192,page_192.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0135,06_宽口径未入高置信,水平评价,,隶、行、草书、章草、飞白俱入神，八分入妙。,192,page_192.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0138,06_宽口径未入高置信,水平评价,,子敬隶、行、草、章草、飞白五体俱入神，八分入能。,193,page_193.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0150,06_宽口径未入高置信,比喻,,唯行草之间，逸气过也。及论诸体，多劣于右军。总而言之，季孟差耳。,193,page_193.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0151,06_宽口径未入高置信,风神,,子敬隶、行、草、章草、飞白五体俱入神，八分入能。,193,page_193.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0158,06_宽口径未入高置信,比喻,,子敬隶、行、草、章草、飞白五体俱入神，八分入能。,193,page_193.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0256,06_宽口径未入高置信,曹喜,篆,曹喜字仲则，扶风平陵人，章帝建初中为秘书郎。篆、隶之工收名天下。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0257,06_宽口径未入高置信,曹喜,篆,卫恒云：喜善篆，小异于李斯，邯郸淳师焉，略究其妙，韦诞师淳而不及也。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0259,06_宽口径未入高置信,品级,隶,曹喜字仲则，扶风平陵人，章帝建初中为秘书郎。篆、隶之工收名天下。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0312,06_宽口径未入高置信,师宜官,隶,师宜官南阳人。灵帝好书，征天下工书于鸿都门，至数百人，八分称宜官为最，大则一字径丈，小乃方寸千言，甚矜其能。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0313,06_宽口径未入高置信,品级,,性嗜酒，或时空至酒家，书其壁以售之，观者云集，酤酒多售，则铲去之。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0314,06_宽口径未入高置信,梁鹄,隶,梁鹄字孟皇，安定乌氏人。少好书，受法于师宜官，以善八分知名，举孝廉为郎，灵帝重之，亦在鸿都门下。,194,page_194.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0067,06_宽口径未入高置信,张昶,隶,又极工八分，况之蔡公，长幼差耳。,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0068,06_宽口径未入高置信,比较,草,张昶字文舒，伯英季弟，为黄门侍郎，尤善章草，家风不坠，奕叶清华，书类伯英，时人谓之“亚圣”。,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0249,06_宽口径未入高置信,水平评价,,张华云：汉安平崔瑗子寔、弘农张芝、芝弟昶，并善书，而魏武亚焉。,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0250,06_宽口径未入高置信,邯郸淳,篆,书则八体悉工，师于曹喜，尤精古文、大篆、八分、隶书，自杜林、卫密以来，古文泯绝，由淳复著。,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0251,06_宽口径未入高置信,比较,,卫恒云：“魏初传古文者出于邯郸淳，蔡邕采斯、喜之法，为古今杂形，然精密闲理，不如淳也。”,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0254,06_宽口径未入高置信,笔法,隶,梁鹄云：“淳得次仲法，韦诞师淳而不及也。”,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0255,06_宽口径未入高置信,水平评价,,张华云：“邯鄲淳善隸書。子淑古文、小篆、八分，隸并入妙。”,195,page_195.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0261,06_宽口径未入高置信,胡昭,篆,孔明隶、行入妙，大篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0262,06_宽口径未入高置信,胡昭,隶,张华云：胡昭善隶书，茂先与荀勖共整理记籍，又立书博士，置弟子教习，以鍾、胡为法。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0263,06_宽口径未入高置信,比较,,孔明隶、行入妙，大篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0264,06_宽口径未入高置信,比较,行,昭与锺繇并师于刘德升，俱善草行，而胡肥锺瘦，尺牍之迹，动见模楷。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0265,06_宽口径未入高置信,姿态,,孔明隶、行入妙，大篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0266,06_宽口径未入高置信,姿态,草,昭与锺繇并师于刘德升，俱善草行，而胡肥锺瘦，尺牍之迹，动见模楷。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0268,06_宽口径未入高置信,韦诞,篆,伏膺于张芝，兼邯郸淳之法，诸书并善，尤精题署。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0269,06_宽口径未入高置信,比较,,八分隶章、飞白入妙，小篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0271,06_宽口径未入高置信,比喻,,张华云：京兆韦诞、子熊，颍川锺繇、子会，并善隶书。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0273,06_宽口径未入高置信,气势,,八分隶章、飞白入妙，小篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0275,06_宽口径未入高置信,比较,,然草迹之妙，亚乎索靖也。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0276,06_宽口径未入高置信,水平评价,,八分隶章、飞白入妙，小篆入能。,196,page_196.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0105,06_宽口径未入高置信,锺会（士季）,隶,会隶、行、章草入妙。,197,page_197.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0107,06_宽口径未入高置信,锺会（士季）,行,会隶、行、章草入妙。,197,page_197.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0111,06_宽口径未入高置信,锺会（士季）,草,会隶、行、章草入妙。,197,page_197.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0282,06_宽口径未入高置信,比较,,世将飞白入妙，隶入能。,198,page_198.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0285,06_宽口径未入高置信,郗愔,隶,方回章草入妙，草隶入能。,198,page_198.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0288,06_宽口径未入高置信,水平评价,,王僧虔云：郗愔章草，亚于右军。,198,page_198.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0289,06_宽口径未入高置信,水平评价,,方回章草入妙，草隶入能。,198,page_198.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0165,06_宽口径未入高置信,王珉,隶,隶行入妙。,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0170,06_宽口径未入高置信,王珉,行,隶行入妙。,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0290,06_宽口径未入高置信,谢安,隶,安石隶、行、草入妙。,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0291,06_宽口径未入高置信,谢安,楷,学草、正于右军，右军云：“卿是解书者，然知解书者尤难。”,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0292,06_宽口径未入高置信,水平评价,行,安石隶、行、草入妙。,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0293,06_宽口径未入高置信,水平评价,草,学草、正于右军，右军云：“卿是解书者，然知解书者尤难。”,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0294,06_宽口径未入高置信,水平评价,,安石隶、行、草入妙。,199,page_199.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0178,06_宽口径未入高置信,羊欣,隶,沈约云：敬元尤善于隶书，子敬之后可以独步。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0179,06_宽口径未入高置信,比较,,敬元隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0182,06_宽口径未入高置信,比较,行,时人云：“买王得羊，不失所望。”,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0184,06_宽口径未入高置信,比较,,敬元隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0186,06_宽口径未入高置信,比较,草,敬元隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0187,06_宽口径未入高置信,薄绍之,隶,敬叔隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0191,06_宽口径未入高置信,比较,,敬叔隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0193,06_宽口径未入高置信,比较,,敬叔隶、行、草入妙。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0297,06_宽口径未入高置信,宋文帝（刘义隆）,隶,善隶书，次及行草，规模大令，自谓不减于师，虽庶几德音，引领长望，尚辽远矣。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0299,06_宽口径未入高置信,水平评价,,帝隶书入妙，行书入能。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0300,06_宽口径未入高置信,水平评价,行,善隶书，次及行草，规模大令，自谓不减于师，虽庶几德音，引领长望，尚辽远矣。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0301,06_宽口径未入高置信,水平评价,,帝隶书入妙，行书入能。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0302,06_宽口径未入高置信,水平评价,草,善隶书，次及行草，规模大令，自谓不减于师，虽庶几德音，引领长望，尚辽远矣。,200,page_200.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0172,06_宽口径未入高置信,王僧虔,隶,僧虔隶、行入妙，草入能。一云：隶、行草入妙。,201,page_201.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0173,06_宽口径未入高置信,王僧虔,行,宋文帝见其书素扇，叹曰：「非唯迹逾子敬，方当器雅过之。」,201,page_201.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0175,06_宽口径未入高置信,水平评价,,僧虔隶、行入妙，草入能。一云：隶、行草入妙。,201,page_201.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0177,06_宽口径未入高置信,水平评价,草,僧虔隶、行入妙，草入能。一云：隶、行草入妙。,201,page_201.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
附表D｜非风格/品级目录保留,不入主表,BM-0194,06_宽口径未入高置信,谢灵运,隶,隶、草入妙。,201,page_201.txt,exact,辅助,checkpoint-final,保留为目录、品级、水平评价或背景材料，不进入确定风格主表。,保留在附表,不是严格风格证据或仅为宽泛评价,来自参考PDF结构化抽取；需用 page 文本/PDF 复核后定稿。,
